Titulo,Artista,Year,Genero,Estado,pais,stilo
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Funk / Soul', 'Pop']",Accepted,Brazil,"['RnB/Swing', 'Europop', 'Ballad', 'Contemporary R&B']"
Rihanna - SOS,Rihanna,2006,['Funk / Soul'],Accepted,Europe,['Contemporary R&B']
Rihanna - Diamonds - Remixes,Rihanna,2012,"['Electronic', 'Hip Hop', 'Pop']",Accepted,France,['Vocal']
Rihanna - Don't Stop The Music,Rihanna,2007,"['Hip Hop', 'Funk / Soul']",Accepted,Europe,"['Ragga HipHop', 'Contemporary R&B']"
Rihanna - S&M,Rihanna,2011,"['Electronic', 'Funk / Soul']",Accepted,"Germany, Austria, & Switzerland","['Electro', 'Contemporary R&B']"
Rihanna - Where Have You Been,Rihanna,2012,"['Electronic', 'Pop']",Accepted,France,['House']
The Wanted (5) - Walks Like Rihanna,The Wanted (5),2013,"['Electronic', 'Pop']",Accepted,Sweden,['House']
Rihanna - Unapologetic,Rihanna,2012,"['Electronic', 'Reggae', 'Pop']",Accepted,Brazil,"['Synth-pop', 'Dance-pop']"
Rihanna - A Girl Like Me,Rihanna,2006,"['Electronic', 'Hip Hop', 'Reggae', 'Funk / Soul']",Accepted,Australia,"['House', 'Electro', 'Reggae-Pop', 'Contemporary R&B']"
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Electronic', 'Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Europe,"['Contemporary R&B', 'Dance-pop', 'Europop']"
Rihanna - Good Girl Gone Bad,Rihanna,0,"['Hip Hop', 'Pop']",Accepted,Europe,"['Ballad', 'Contemporary R&B']"
Rihanna - A Girl Like Me,Rihanna,2006,"['Electronic', 'Hip Hop', 'Reggae', 'Pop']",Accepted,US,"['RnB/Swing', 'Progressive House', 'Electro', 'Reggae-Pop', 'Ballad']"
Rihanna - A Girl Like Me,Rihanna,2006,"['Electronic', 'Hip Hop', 'Reggae', 'Pop']",Accepted,US,"['RnB/Swing', 'Progressive House', 'Electro', 'Reggae-Pop', 'Ballad']"
Rihanna - A Girl Like Me,Rihanna,2006,"['Electronic', 'Hip Hop', 'Reggae', 'Funk / Soul', 'Pop']",Accepted,Canada,"['RnB/Swing', 'Ballad', 'Reggae-Pop', 'Electro']"
Rihanna - Hard,Rihanna,2010,"['Electronic', 'Hip Hop']",Accepted,France,"['RnB/Swing', 'House']"
Rihanna - Good Girl Gone Bad,Rihanna,2008,"['Electronic', 'Hip Hop', 'Rock', 'Funk / Soul', 'Pop']",Accepted,UK,"['Contemporary R&B', 'Europop', 'Dance-pop', 'Pop Rock', 'Ballad']"
Rihanna - If It's Lovin' That You Want,Rihanna,2005,"['Hip Hop', 'Pop']",Accepted,US,
Rihanna - Where Have You Been,Rihanna,2012,"['Electronic', 'Pop']",Accepted,Germany,"['Progressive House', 'Europop', 'Electro House']"
Rihanna - Pon De Replay,Rihanna,2005,"['Hip Hop', 'Funk / Soul']",Accepted,Europe,"['Ragga HipHop', 'Contemporary R&B']"
Rihanna - Pon De Replay (Norty Cotto Remix),Rihanna,2005,['Electronic'],Accepted,US,['House']
Rihanna - Hard / Rude Boy,Rihanna,2010,['Hip Hop'],Accepted,US,
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Hip Hop', 'Pop']",Accepted,Germany,"['RnB/Swing', 'Ballad']"
Rihanna - Rude Boy,Rihanna,2010,"['Electronic', 'Funk / Soul']",Accepted,Europe,"['Downtempo', 'Contemporary R&B']"
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Electronic', 'Hip Hop', 'Pop']",Accepted,UK,"['House', 'Garage House', 'RnB/Swing', 'Euro House', 'Ballad', 'Dance-pop']"
Rihanna - Unfaithful,Rihanna,2006,"['Electronic', 'Hip Hop']",Accepted,UK,"['RnB/Swing', 'House', 'Hip Hop']"
Rihanna - Music Of The Sun,Rihanna,2016,"['Hip Hop', 'Reggae', 'Funk / Soul', 'Pop']",Accepted,Brazil,"['Ragga HipHop', 'Reggae-Pop', 'Dancehall', 'Contemporary R&B']"
Rihanna - Unapologetic,Rihanna,0,"['Electronic', 'Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Europe,"['Dubstep', 'Contemporary R&B']"
Rihanna - Where Have You Been,Rihanna,2012,['Electronic'],Accepted,"Germany, Austria, & Switzerland","['Progressive House', 'Electro']"
Rihanna - Russian Roulette,Rihanna,2009,['Funk / Soul'],Accepted,Europe,['Contemporary R&B']
Rihanna - Loud,Rihanna,2011,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Europe,['Contemporary R&B']
Various - I Love Rihanna Vol. 1,Various,2009,['Electronic'],Accepted,Italy,"['Eurodance', 'Italodance']"
Rihanna - Loud Tour Live At The O₂,Rihanna,2012,"['Electronic', 'Pop']",Accepted,Europe,['Synth-pop']
Rihanna - Te Amo,Rihanna,2010,"['Electronic', 'Funk / Soul']",Accepted,"Germany, Austria, & Switzerland","['House', 'Contemporary R&B']"
Rihanna - Talk That Talk,Rihanna,2011,"['Electronic', 'Hip Hop', 'Reggae', 'Pop']",Accepted,Canada,"['Europop', 'Dubstep', 'Ballad', 'Electro']"
Rihanna - Take A Bow,Rihanna,2008,['Electronic'],Accepted,UK,"['House', 'Electro']"
The Wanted (5) - Walks Like Rihanna,The Wanted (5),2013,"['Electronic', 'Pop']",Accepted,Netherlands,['House']
Rihanna - Good Girl Gone Bad Reloaded,Rihanna,2008,"['Hip Hop', 'Pop']",Accepted,Europe,"['RnB/Swing', 'Ballad', 'Dance-pop', 'Europop']"
Rihanna - Talk That Talk,Rihanna,2011,"['Electronic', 'Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Brazil,"['Electro House', 'Contemporary R&B']"
Rihanna - Rated R,Rihanna,2009,"['Electronic', 'Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Australasia,"['Downtempo', 'Synth-pop', 'Contemporary R&B']"
Rihanna - Bitch Better Have My Money (Remixes),Rihanna,2016,"['Electronic', 'Hip Hop', 'Pop']",Accepted,France,"['House', 'Electro House', 'RnB/Swing', 'Trap']"
Rihanna - Rated R,Rihanna,2009,"['Electronic', 'Hip Hop', 'Rock', 'Pop']",Accepted,Poland,"['Dubstep', 'RnB/Swing', 'Hip Hop']"
Rihanna - Music Of The Sun,Rihanna,2005,"['Hip Hop', 'Reggae', 'Funk / Soul']",Accepted,Canada,"['Ragga HipHop', 'Reggae-Pop', 'Contemporary R&B']"
Rihanna - Only Girl (In The World),Rihanna,2010,"['Electronic', 'Pop']",Accepted,UK,['House']
Rihanna - You Da One,Rihanna,2012,"['Electronic', 'Reggae', 'Pop']",Accepted,"Germany, Austria, & Switzerland","['House', 'Electro']"
Rihanna - Unapologetic Diamonds Deluxe Edition Box,Rihanna,2012,"['Electronic', 'Hip Hop', 'Pop']",Accepted,US,"['RnB/Swing', 'Synth-pop']"
Rihanna - Good Girl Gone Bad Live,Rihanna,2008,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,Europe,"['Ballad', 'Contemporary R&B']"
Rihanna - Don't Stop The Music (Remixes),Rihanna,2007,"['Electronic', 'Pop']",Accepted,US,"['Dance-pop', 'House', 'Garage House', 'Progressive House']"
Rihanna - Rated R,Rihanna,2009,['Pop'],Accepted,Canada,
Rihanna - S&M (Remixes),Rihanna,2011,"['Electronic', 'Pop']",Accepted,Unknown,['House']
Rihanna - If It's Lovin' That You Want,Rihanna,2005,"['Hip Hop', 'Reggae']",Accepted,UK,"['RnB/Swing', 'Dancehall']"
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,Australia,"['House', 'Ballad', 'Dance-pop', 'Contemporary R&B']"
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Hip Hop', 'Pop']",Accepted,Canada,"['RnB/Swing', 'Ballad', 'Dance-pop', 'Europop']"
Rihanna - Pour It Up,Rihanna,2013,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Germany,"['House', 'Trap', 'Pop Rap']"
Rihanna - SOS,Rihanna,2006,"['Electronic', 'Hip Hop']",Accepted,Australasia,['RnB/Swing']
Rihanna - Rehab,Rihanna,2009,['Funk / Soul'],Accepted,"Germany, Austria, & Switzerland",['Contemporary R&B']
Rihanna - Anti ,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Mexico,"['Contemporary R&B', 'Soul']"
Rihanna - Unapologetic,Rihanna,2017,"['Electronic', 'Hip Hop', 'Funk / Soul']",Accepted,US,"['Dubstep', 'Contemporary R&B']"
Rihanna - SOS,Rihanna,2006,"['Hip Hop', 'Funk / Soul']",Accepted,Europe,['RnB/Swing']
Rihanna - We Ride,Rihanna,2006,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,US,['RnB/Swing']
Rihanna - S.O.S,Rihanna,2006,"['Electronic', 'Hip Hop']",Accepted,Germany,['RnB/Swing']
Rihanna - Disturbia,Rihanna,2008,['Electronic'],Accepted,Germany,['Hip-House']
Rihanna - Talk That Talk,Rihanna,2011,['Pop'],Accepted,Brazil,
Rihanna - Pon De Replay,Rihanna,2005,['Hip Hop'],Accepted,UK,['RnB/Swing']
Rihanna - Pon De Replay,Rihanna,2005,['Hip Hop'],Accepted,UK,"['RnB/Swing', 'Ragga HipHop']"
Rihanna - Talk That Talk ,Rihanna,2011,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Canada,"['RnB/Swing', 'Electro House']"
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Japan,"['Trap', 'Contemporary R&B', 'Soul']"
Rihanna - Shut Up And Drive,Rihanna,2007,"['Electronic', 'Rock', 'Pop']",Accepted,Europe,"['House', 'Pop Rock']"
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Brazil,"['Trap', 'Contemporary R&B']"
Rihanna - Unapologetic,Rihanna,2012,"['Electronic', 'Pop']",Accepted,Brazil,['Synth-pop']
Rihanna - Loud,Rihanna,2023,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,US,['Contemporary R&B']
Rihanna - Talk That Talk,Rihanna,2011,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Australasia,"['Electro House', 'Contemporary R&B']"
Rihanna - Don't Stop The Music - Remixes,Rihanna,2007,['Electronic'],Accepted,UK,['House']
Rihanna - SOS,Rihanna,2006,['Electronic'],Accepted,US,['House']
Rihanna - We Ride (Remixes),Rihanna,2006,['Electronic'],Accepted,Europe,['House']
Rihanna - Disturbia,Rihanna,2008,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Europe,['RnB/Swing']
Rihanna - California King Bed,Rihanna,2011,"['Electronic', 'Funk / Soul']",Accepted,"Germany, Austria, & Switzerland","['House', 'Ballad', 'Contemporary R&B']"
Rihanna - Loud,Rihanna,2010,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,Canada,"['Contemporary R&B', 'Dance-pop']"
Rihanna - Good Girl Gone Bad Live,Rihanna,2008,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,Europe,"['Ballad', 'Contemporary R&B']"
Rihanna - Anti,Rihanna,2016,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Taiwan,"['Contemporary R&B', 'Downtempo', 'Trap', 'Ballad']"
Rihanna - Loud,Rihanna,2010,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,Australasia,"['Contemporary R&B', 'Dance-pop']"
Rihanna - A Girl Like Me,Rihanna,2006,"['Electronic', 'Hip Hop', 'Reggae']",Accepted,US,"['RnB/Swing', 'House', 'Electro', 'Reggae-Pop']"
Rihanna - You Da One (Part 1),Rihanna,2012,['Electronic'],Accepted,France,['House']
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Hip Hop', 'Pop']",Accepted,Europe,"['RnB/Swing', 'Europop', 'Dance-pop', 'Ballad']"
Rihanna - Pon De Replay,Rihanna,2005,['Hip Hop'],Accepted,Australia,"['RnB/Swing', 'Ragga HipHop']"
Rihanna - Ri Ri Remixes,Rihanna,0,"['Electronic', 'Hip Hop']",Accepted,US,['House']
Rihanna - Umbrella Remixes,Rihanna,2008,['Hip Hop'],Accepted,Japan,['RnB/Swing']
Rihanna - Talk That Talk,Rihanna,2011,"['Electronic', 'Hip Hop', 'Pop']",Accepted,UK & Europe,"['RnB/Swing', 'Synth-pop', 'Vocal', 'Downtempo']"
Rihanna - SOS (Remixes),Rihanna,2006,['Electronic'],Accepted,US,['House']
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Hip Hop', 'Pop']",Accepted,US,"['RnB/Swing', 'Europop', 'Dance-pop', 'Ballad']"
Rihanna - Unapologetic,Rihanna,2012,"['Electronic', 'Pop']",Accepted,Canada,['Synth-pop']
Rihanna - Navy Officer's Chest,Rihanna,2012,['Pop'],Accepted,UK,
Rihanna - A Girl Like Me,Rihanna,2006,"['Electronic', 'Hip Hop', 'Reggae', 'Funk / Soul']",Accepted,Canada,"['Contemporary R&B', 'House', 'Electro', 'Reggae-Pop']"
Rihanna - Anti Deluxe,Rihanna,2016,"['Hip Hop', 'Funk / Soul', 'Pop', 'Classical']",Accepted,Russia,"['Contemporary R&B', 'Synth-pop', 'Soul', 'Trap']"
Rihanna - Rated R,Rihanna,2023,"['Electronic', 'Pop']",Accepted,US,"['Dubstep', 'Pop Rock', 'Contemporary R&B']"
Rihanna - Umbrella,Rihanna,2007,['Electronic'],Accepted,UK,"['House', 'Electro']"
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Unknown,"['Contemporary R&B', 'Soul']"
Rihanna - Pon De Replay,Rihanna,2005,"['Electronic', 'Hip Hop']",Accepted,US,"['RnB/Swing', 'Ragga HipHop']"
Rihanna Featuring Drake - Work,Rihanna,2016,"['Hip Hop', 'Reggae', 'Pop']",Accepted,Sweden,
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Unknown,"['Trap', 'Contemporary R&B']"
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Brazil,"['RnB/Swing', 'Europop', 'Ballad', 'Contemporary R&B']"
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Electronic', 'Hip Hop', 'Funk / Soul', 'Pop']",Accepted,US,"['Pop Rap', 'Synth-pop', 'RnB/Swing', 'Contemporary R&B', 'Dance-pop']"
Rihanna - Disturbia,Rihanna,2008,['Electronic'],Accepted,UK,"['House', 'Electro']"
Rihanna - Rated R /// Remixed,Rihanna,2010,"['Electronic', 'Pop']",Accepted,US,"['Dance-pop', 'Breaks', 'Electro House', 'Tech House', 'Dubstep']"
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Unknown,"['Trap', 'Contemporary R&B']"
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,US,"['Trap', 'Contemporary R&B']"
Rihanna - Shut Up And Drive,Rihanna,2007,"['Electronic', 'Pop']",Accepted,UK,"['House', 'Pop Rock']"
Rihanna - Music Of The Sun,Rihanna,0,"['Hip Hop', 'Reggae', 'Funk / Soul', 'Pop']",Accepted,Europe,"['Ragga HipHop', 'Reggae-Pop', 'Contemporary R&B']"
Rihanna - Unapologetic,Rihanna,2012,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Europe,"['Synth-pop', 'Trap']"
Rihanna - Take A Bow,Rihanna,2008,"['Electronic', 'Pop']",Accepted,UK,['House']
Rihanna - Unfaithful (Remixes),Rihanna,2006,['Electronic'],Accepted,US,"['House', 'Garage House']"
Rihanna - Don't Stop The Music,Rihanna,2008,"['Electronic', 'Hip Hop']",Accepted,UK,"['RnB/Swing', 'House']"
Rihanna - Shut Up And Drive,Rihanna,2007,"['Electronic', 'Rock']",Accepted,Europe,"['Electro', 'Pop Rock']"
Rihanna - Good Girl Gone Bad: The Remixes,Rihanna,2009,"['Electronic', 'Pop']",Accepted,US,"['Dance-pop', 'Breaks', 'Progressive House', 'Tribal House', 'Garage House']"
Rihanna - Good Girl Gone Bad,Rihanna,2023,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,US,"['Contemporary R&B', 'Ballad']"
Rihanna - Take A Bow (Remixes),Rihanna,2008,['Electronic'],Accepted,Europe,"['Breakbeat', 'House', 'Electro']"
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Europe,"['RnB/Swing', 'Contemporary R&B', 'Dance-pop', 'Europop']"
Rihanna - Talk That Talk,Rihanna,2011,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Australasia,"['RnB/Swing', 'Electro House']"
Rihanna & Calvin Harris - We Found Love - Remixes,Rihanna,2011,['Electronic'],Accepted,UK,"['House', 'Electro']"
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Hip Hop', 'Pop']",Accepted,Europe,"['RnB/Swing', 'Ballad', 'Europop', 'Dance-pop']"
Rihanna - Disturbia (Remixes),Rihanna,2008,['Electronic'],Accepted,US,"['Progressive House', 'Tribal House']"
Rihanna - Loud,Rihanna,2010,"['Hip Hop', 'Pop']",Accepted,Australasia,['RnB/Swing']
Rihanna - Take A Bow,Rihanna,2008,"['Electronic', 'Pop']",Accepted,"Germany, Austria, & Switzerland",['House']
Rihanna - Talk That Talk,Rihanna,2011,"['Electronic', 'Hip Hop', 'Reggae', 'Pop']",Accepted,US,"['Europop', 'Dubstep', 'Ballad', 'Electro']"
Rihanna - Hot And Freak Volume 3,Rihanna,2006,['Electronic'],Accepted,Unknown,['House']
Rihanna - Unapologetic,Rihanna,2012,"['Electronic', 'Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Japan,"['Dubstep', 'Contemporary R&B']"
Rihanna - Unfaithful,Rihanna,2006,['Funk / Soul'],Accepted,Europe,['Contemporary R&B']
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Hip Hop', 'Pop']",Accepted,US,"['Pop Rap', 'Synth-pop']"
Rihanna - Talk That Talk,Rihanna,2011,['Pop'],Accepted,Poland,
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Argentina,['Contemporary R&B']
Rihanna - Loud,Rihanna,2010,"['Hip Hop', 'Pop']",Accepted,Australasia,['RnB/Swing']
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Hip Hop', 'Pop']",Accepted,Poland,"['RnB/Swing', 'Europop', 'Ballad']"
Rihanna - Loud (Deluxe Edition),Rihanna,2010,"['Hip Hop', 'Pop']",Accepted,Unknown,['RnB/Swing']
Rihanna - Loud,Rihanna,2010,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Canada,['Contemporary R&B']
Rihanna - If It's Lovin' That You Want,Rihanna,2005,['Hip Hop'],Accepted,UK,['RnB/Swing']
Rihanna - Unapologetic,Rihanna,2012,"['Electronic', 'Pop']",Accepted,Australasia,['Synth-pop']
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Unknown,['Contemporary R&B']
Rihanna - A Girl Like Me,Rihanna,2006,"['Funk / Soul', 'Pop']",Accepted,US,"['RnB/Swing', 'Contemporary R&B']"
Rihanna - Take A Bow (Remixes),Rihanna,2008,['Electronic'],Accepted,US,"['Breakbeat', 'House', 'Electro']"
Rihanna - Loud,Rihanna,2010,"['Electronic', 'Funk / Soul']",Accepted,Poland,"['Synth-pop', 'Contemporary R&B']"
Rihanna - Loud,Rihanna,2011,"['Hip Hop', 'Pop']",Accepted,Japan,['RnB/Swing']
N.E.R.D* And Rihanna - Lemon,N*E*R*D,2017,"['Hip Hop', 'Funk / Soul']",Accepted,US,
Rihanna - You Da One Remixes,Rihanna,2011,"['Electronic', 'Funk / Soul']",Accepted,UK,['House']
Rihanna - Loud (Limited Pur Edition),Rihanna,2011,['Pop'],Accepted,Germany,
Rihanna - If It's Lovin' That You Want,Rihanna,2005,"['Electronic', 'Hip Hop', 'Funk / Soul']",Accepted,Germany,"['Contemporary R&B', 'House']"
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Hip Hop', 'Funk / Soul', 'Pop']",Accepted,Mexico,"['Pop Rap', 'Contemporary R&B', 'Ragga HipHop', 'Thug Rap']"
Rihanna - A Girl Like Me,Rihanna,2006,"['Electronic', 'Hip Hop', 'Reggae']",Accepted,UK,"['RnB/Swing', 'House', 'Electro', 'Reggae-Pop']"
Rihanna - Anti,Rihanna,2016,"['Hip Hop', 'Pop']",Accepted,Japan,"['Trap', 'Contemporary R&B']"
Rihanna - Unfaithful (Remixes),Rihanna,2006,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Europe,"['RnB/Swing', 'House', 'Ballad']"
Rihanna - A Girl Like Me,Rihanna,2007,"['Electronic', 'Hip Hop', 'Reggae', 'Pop']",Accepted,Europe,"['RnB/Swing', 'Progressive House', 'Electro', 'Reggae-Pop', 'Ballad']"
Rihanna - Disturbia (Remixes),Rihanna,2008,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,UK,['House']
Rihanna Feat. Jay-Z - Umbrella,Rihanna,2007,['Electronic'],Accepted,UK,"['Breakbeat', 'House', 'Electro']"
Rihanna - Good Girl Gone Bad: Reloaded,Rihanna,2008,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,Japan,['Contemporary R&B']
Rihanna - California King Bed,Rihanna,2011,['Electronic'],Accepted,France,['House']
Rihanna - We Ride,Rihanna,2006,['Hip Hop'],Accepted,UK & Ireland,['RnB/Swing']
Rihanna - Loud,Rihanna,2011,"['Hip Hop', 'Pop']",Accepted,Japan,['RnB/Swing']
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Hip Hop', 'Pop']",Accepted,Brazil,"['RnB/Swing', 'Europop', 'Dance-pop', 'Ballad']"
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Funk / Soul', 'Pop']",Accepted,US,['Contemporary R&B']
Rihanna - Loud Tour Live At The O₂,Rihanna,2012,"['Electronic', 'Pop']",Accepted,Europe,['Synth-pop']
Rihanna - Good Girl Gone Bad,Rihanna,2008,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Australasia,"['RnB/Swing', 'Ballad', 'Dance-pop', 'Europop']"
Rihanna - Only Girl (In The World),Rihanna,2010,"['Electronic', 'Pop']",Accepted,France,['House']
Rihanna - Loud,Rihanna,2011,"['Hip Hop', 'Pop']",Accepted,Europe,['RnB/Swing']
Rihanna - Good Girl Gone Bad,Rihanna,2007,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Japan,"['House', 'Ballad', 'Dance-pop', 'Europop', 'Contemporary R&B']"
Rihanna - Loud,Rihanna,2010,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Canada,"['RnB/Swing', 'Synth-pop']"
